Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,066062,2003,11,15.4,Y
IDCJAC0004,066062,2003,12,18.8,Y
IDCJAC0004,066062,2004,01,20.1,Y
IDCJAC0004,066062,2004,02,20.3,Y
IDCJAC0004,066062,2004,03,18.7,Y
IDCJAC0004,066062,2004,04,16.2,Y
IDCJAC0004,066062,2004,05,11.5,Y
IDCJAC0004,066062,2004,06,9.7,Y
IDCJAC0004,066062,2004,07,8.8,Y
IDCJAC0004,066062,2004,08,10.1,Y
IDCJAC0004,066062,2004,09,11.8,Y
IDCJAC0004,066062,2004,10,14.8,Y
IDCJAC0004,066062,2004,11,16.3,Y
IDCJAC0004,066062,2004,12,18.1,Y
IDCJAC0004,066062,2005,01,19.6,Y
IDCJAC0004,066062,2005,02,19.4,Y
IDCJAC0004,066062,2005,03,16.9,Y
IDCJAC0004,066062,2005,04,16.6,Y
IDCJAC0004,066062,2005,05,12.2,Y
IDCJAC0004,066062,2005,06,10.6,Y
IDCJAC0004,066062,2005,07,9.3,Y
IDCJAC0004,066062,2005,08,9.2,Y
IDCJAC0004,066062,2005,09,12.1,Y
IDCJAC0004,066062,2005,10,15.8,Y
IDCJAC0004,066062,2005,11,16.9,Y
IDCJAC0004,066062,2005,12,18.9,Y
IDCJAC0004,066062,2006,01,20.6,Y
IDCJAC0004,066062,2006,02,20.3,Y
IDCJAC0004,066062,2006,03,19.6,Y
IDCJAC0004,066062,2006,04,14.3,Y
IDCJAC0004,066062,2006,05,11.4,Y
IDCJAC0004,066062,2006,06,8.7,Y
IDCJAC0004,066062,2006,07,9.1,Y
IDCJAC0004,066062,2006,08,10.0,Y
IDCJAC0004,066062,2006,09,13.4,Y
IDCJAC0004,066062,2006,10,14.6,Y
IDCJAC0004,066062,2006,11,16.5,Y
IDCJAC0004,066062,2006,12,17.6,Y
IDCJAC0004,066062,2007,01,19.7,Y
IDCJAC0004,066062,2007,02,20.6,Y
IDCJAC0004,066062,2007,03,19.0,Y
IDCJAC0004,066062,2007,04,15.6,Y
IDCJAC0004,066062,2007,05,13.7,Y
IDCJAC0004,066062,2007,06,9.4,Y
IDCJAC0004,066062,2007,07,8.5,Y
IDCJAC0004,066062,2007,08,11.7,Y
IDCJAC0004,066062,2007,09,12.6,Y
IDCJAC0004,066062,2007,10,15.7,Y
IDCJAC0004,066062,2007,11,17.5,Y
IDCJAC0004,066062,2007,12,18.5,Y
IDCJAC0004,066062,2008,01,20.3,Y
IDCJAC0004,066062,2008,02,18.5,Y
IDCJAC0004,066062,2008,03,17.4,Y
IDCJAC0004,066062,2008,04,13.9,Y
IDCJAC0004,066062,2008,05,11.4,Y
IDCJAC0004,066062,2008,06,11.9,Y
IDCJAC0004,066062,2008,07,8.3,Y
IDCJAC0004,066062,2008,08,8.1,Y
IDCJAC0004,066062,2008,09,12.2,Y
IDCJAC0004,066062,2008,10,14.5,Y
IDCJAC0004,066062,2008,11,16.7,Y
IDCJAC0004,066062,2008,12,18.1,Y
IDCJAC0004,066062,2009,01,19.9,Y
IDCJAC0004,066062,2009,02,19.7,Y
IDCJAC0004,066062,2009,03,18.9,Y
IDCJAC0004,066062,2009,04,15.7,Y
IDCJAC0004,066062,2009,05,12.5,Y
IDCJAC0004,066062,2009,06,10.3,Y
IDCJAC0004,066062,2009,07,9.2,Y
IDCJAC0004,066062,2009,08,10.4,Y
IDCJAC0004,066062,2009,09,13.5,Y
IDCJAC0004,066062,2009,10,14.1,Y
IDCJAC0004,066062,2009,11,18.7,Y
IDCJAC0004,066062,2009,12,19.0,Y
IDCJAC0004,066062,2010,01,20.7,Y
IDCJAC0004,066062,2010,02,21.2,Y
IDCJAC0004,066062,2010,03,19.3,Y
IDCJAC0004,066062,2010,04,15.9,Y
IDCJAC0004,066062,2010,05,12.1,Y
IDCJAC0004,066062,2010,06,9.6,Y
IDCJAC0004,066062,2010,07,9.2,Y
IDCJAC0004,066062,2010,08,9.5,Y
IDCJAC0004,066062,2010,09,12.3,Y
IDCJAC0004,066062,2010,10,14.9,Y
IDCJAC0004,066062,2010,11,16.9,Y
IDCJAC0004,066062,2010,12,18.9,Y
IDCJAC0004,066062,2011,01,20.9,Y
IDCJAC0004,066062,2011,02,21.1,Y
IDCJAC0004,066062,2011,03,19.2,Y
IDCJAC0004,066062,2011,04,14.7,Y
IDCJAC0004,066062,2011,05,10.7,Y
IDCJAC0004,066062,2011,06,10.3,Y
IDCJAC0004,066062,2011,07,8.6,Y
IDCJAC0004,066062,2011,08,10.7,Y
IDCJAC0004,066062,2011,09,12.5,Y
IDCJAC0004,066062,2011,10,14.4,Y
IDCJAC0004,066062,2011,11,17.8,Y
IDCJAC0004,066062,2011,12,16.7,Y
IDCJAC0004,066062,2012,01,19.6,Y
IDCJAC0004,066062,2012,02,19.2,Y
IDCJAC0004,066062,2012,03,17.8,Y
IDCJAC0004,066062,2012,04,15.5,Y
IDCJAC0004,066062,2012,05,11.2,Y
IDCJAC0004,066062,2012,06,9.7,Y
IDCJAC0004,066062,2012,07,8.9,Y
IDCJAC0004,066062,2012,08,9.4,Y
IDCJAC0004,066062,2012,09,12.0,Y
IDCJAC0004,066062,2012,10,13.8,Y
IDCJAC0004,066062,2012,11,16.8,Y
IDCJAC0004,066062,2012,12,18.6,Y
IDCJAC0004,066062,2013,01,20.5,Y
IDCJAC0004,066062,2013,02,19.5,Y
IDCJAC0004,066062,2013,03,18.9,Y
IDCJAC0004,066062,2013,04,14.9,Y
IDCJAC0004,066062,2013,05,11.9,Y
IDCJAC0004,066062,2013,06,10.8,Y
IDCJAC0004,066062,2013,07,9.8,Y
IDCJAC0004,066062,2013,08,10.5,Y
IDCJAC0004,066062,2013,09,13.8,Y
IDCJAC0004,066062,2013,10,15.0,Y
IDCJAC0004,066062,2013,11,16.4,Y
IDCJAC0004,066062,2013,12,18.6,Y
IDCJAC0004,066062,2014,01,19.8,Y
IDCJAC0004,066062,2014,02,19.9,Y
IDCJAC0004,066062,2014,03,19.2,Y
IDCJAC0004,066062,2014,04,15.9,Y
IDCJAC0004,066062,2014,05,13.1,Y
IDCJAC0004,066062,2014,06,11.0,Y
IDCJAC0004,066062,2014,07,8.9,Y
IDCJAC0004,066062,2014,08,9.6,Y
IDCJAC0004,066062,2014,09,12.3,Y
IDCJAC0004,066062,2014,10,15.1,Y
IDCJAC0004,066062,2014,11,17.9,Y
IDCJAC0004,066062,2014,12,19.1,Y
IDCJAC0004,066062,2015,01,20.4,Y
IDCJAC0004,066062,2015,02,20.4,Y
IDCJAC0004,066062,2015,03,18.3,Y
IDCJAC0004,066062,2015,04,15.3,Y
IDCJAC0004,066062,2015,05,12.5,Y
IDCJAC0004,066062,2015,06,10.0,Y
IDCJAC0004,066062,2015,07,8.0,Y
IDCJAC0004,066062,2015,08,9.7,Y
IDCJAC0004,066062,2015,09,11.9,Y
IDCJAC0004,066062,2015,10,16.9,Y
IDCJAC0004,066062,2015,11,17.7,Y
IDCJAC0004,066062,2015,12,18.3,Y
IDCJAC0004,066062,2016,01,19.5,Y
IDCJAC0004,066062,2016,02,20.6,Y
IDCJAC0004,066062,2016,03,19.7,Y
IDCJAC0004,066062,2016,04,16.9,Y
IDCJAC0004,066062,2016,05,13.3,Y
IDCJAC0004,066062,2016,06,11.0,Y
IDCJAC0004,066062,2016,07,10.0,Y
IDCJAC0004,066062,2016,08,9.8,Y
IDCJAC0004,066062,2016,09,13.0,Y
IDCJAC0004,066062,2016,10,14.3,Y
IDCJAC0004,066062,2016,11,17.3,Y
IDCJAC0004,066062,2016,12,20.0,Y
IDCJAC0004,066062,2017,01,21.6,Y
IDCJAC0004,066062,2017,02,21.0,Y
IDCJAC0004,066062,2017,03,20.0,Y
IDCJAC0004,066062,2017,04,14.6,Y
IDCJAC0004,066062,2017,05,12.5,Y
IDCJAC0004,066062,2017,06,10.1,Y
IDCJAC0004,066062,2017,07,8.6,Y
IDCJAC0004,066062,2017,08,9.5,Y
IDCJAC0004,066062,2017,09,12.2,Y
IDCJAC0004,066062,2017,10,16.0,Y
IDCJAC0004,066062,2017,11,16.9,Y
IDCJAC0004,066062,2017,12,19.9,Y
IDCJAC0004,066062,2018,01,20.1,Y
IDCJAC0004,066062,2018,02,19.8,Y
IDCJAC0004,066062,2018,03,19.2,Y
IDCJAC0004,066062,2018,04,18.0,Y
IDCJAC0004,066062,2018,05,11.9,Y
IDCJAC0004,066062,2018,06,9.7,Y
IDCJAC0004,066062,2018,07,8.4,Y
IDCJAC0004,066062,2018,08,9.5,Y
IDCJAC0004,066062,2018,09,11.4,Y
IDCJAC0004,066062,2018,10,15.0,Y
IDCJAC0004,066062,2018,11,17.0,Y
IDCJAC0004,066062,2018,12,19.3,Y
IDCJAC0004,066062,2019,01,21.7,Y
IDCJAC0004,066062,2019,02,19.7,Y
IDCJAC0004,066062,2019,03,19.1,Y
IDCJAC0004,066062,2019,04,16.0,Y
IDCJAC0004,066062,2019,05,12.8,Y
IDCJAC0004,066062,2019,06,10.0,Y
IDCJAC0004,066062,2019,07,9.5,Y
IDCJAC0004,066062,2019,08,9.4,Y
IDCJAC0004,066062,2019,09,12.2,Y
IDCJAC0004,066062,2019,10,14.7,Y
IDCJAC0004,066062,2019,11,16.9,Y
IDCJAC0004,066062,2019,12,18.9,Y
IDCJAC0004,066062,2020,01,20.9,Y
IDCJAC0004,066062,2020,02,20.3,Y
IDCJAC0004,066062,2020,03,17.6,Y
IDCJAC0004,066062,2020,04,15.8,Y
IDCJAC0004,066062,2020,05,11.7,Y
IDCJAC0004,066062,2020,06,9.9,Y
IDCJAC0004,066062,2020,07,9.7,Y
IDCJAC0004,066062,2020,08,9.4,Y
