Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,094029,1911,09,7.2,Y
IDCJAC0004,094029,1911,10,7.9,Y
IDCJAC0004,094029,1911,11,9.4,Y
IDCJAC0004,094029,1911,12,9.7,Y
IDCJAC0004,094029,1912,01,11.4,Y
IDCJAC0004,094029,1912,02,13.1,Y
IDCJAC0004,094029,1912,03,11.4,Y
IDCJAC0004,094029,1912,04,8.7,Y
IDCJAC0004,094029,1912,05,6.2,Y
IDCJAC0004,094029,1912,06,5.7,Y
IDCJAC0004,094029,1912,07,4.3,Y
IDCJAC0004,094029,1912,08,5.4,Y
IDCJAC0004,094029,1912,09,6.4,Y
IDCJAC0004,094029,1912,10,7.8,Y
IDCJAC0004,094029,1912,11,9.1,Y
IDCJAC0004,094029,1912,12,10.8,Y
IDCJAC0004,094029,1913,01,11.2,Y
IDCJAC0004,094029,1913,02,11.6,Y
IDCJAC0004,094029,1913,03,9.6,Y
IDCJAC0004,094029,1913,04,9.5,Y
IDCJAC0004,094029,1913,05,6.2,Y
IDCJAC0004,094029,1913,06,4.7,Y
IDCJAC0004,094029,1913,07,4.9,Y
IDCJAC0004,094029,1913,08,5.1,Y
IDCJAC0004,094029,1913,09,5.7,Y
IDCJAC0004,094029,1913,10,8.5,Y
IDCJAC0004,094029,1913,11,7.7,Y
IDCJAC0004,094029,1913,12,11.0,Y
IDCJAC0004,094029,1914,01,11.6,Y
IDCJAC0004,094029,1914,02,12.1,Y
IDCJAC0004,094029,1914,03,11.9,Y
IDCJAC0004,094029,1914,04,8.6,Y
IDCJAC0004,094029,1914,05,7.1,Y
IDCJAC0004,094029,1914,06,5.7,Y
IDCJAC0004,094029,1914,07,4.1,Y
IDCJAC0004,094029,1914,08,6.2,Y
IDCJAC0004,094029,1914,09,5.9,Y
IDCJAC0004,094029,1914,10,8.2,Y
IDCJAC0004,094029,1914,11,9.1,Y
IDCJAC0004,094029,1914,12,10.8,Y
IDCJAC0004,094029,1915,01,11.6,Y
IDCJAC0004,094029,1915,02,12.3,Y
IDCJAC0004,094029,1915,03,10.2,Y
IDCJAC0004,094029,1915,04,9.3,Y
IDCJAC0004,094029,1915,05,7.1,Y
IDCJAC0004,094029,1915,06,5.1,Y
IDCJAC0004,094029,1915,07,4.5,Y
IDCJAC0004,094029,1915,08,5.9,Y
IDCJAC0004,094029,1915,09,6.7,Y
IDCJAC0004,094029,1915,10,7.2,Y
IDCJAC0004,094029,1915,11,7.9,Y
IDCJAC0004,094029,1915,12,10.2,Y
IDCJAC0004,094029,1916,01,12.1,Y
IDCJAC0004,094029,1916,02,12.4,Y
IDCJAC0004,094029,1916,03,11.1,Y
IDCJAC0004,094029,1916,04,8.1,Y
IDCJAC0004,094029,1916,05,6.7,Y
IDCJAC0004,094029,1916,06,4.6,Y
IDCJAC0004,094029,1916,07,4.5,Y
IDCJAC0004,094029,1916,08,5.4,Y
IDCJAC0004,094029,1916,09,6.7,Y
IDCJAC0004,094029,1916,10,7.7,Y
IDCJAC0004,094029,1916,11,9.2,Y
IDCJAC0004,094029,1916,12,11.8,Y
IDCJAC0004,094029,1917,01,11.6,Y
IDCJAC0004,094029,1917,02,11.7,Y
IDCJAC0004,094029,1917,03,10.7,Y
IDCJAC0004,094029,1917,04,8.4,Y
IDCJAC0004,094029,1917,05,6.0,Y
IDCJAC0004,094029,1917,06,5.3,Y
IDCJAC0004,094029,1917,07,5.3,Y
IDCJAC0004,094029,1917,08,5.5,Y
IDCJAC0004,094029,1917,09,6.7,Y
IDCJAC0004,094029,1917,10,7.6,Y
IDCJAC0004,094029,1917,11,9.6,Y
IDCJAC0004,094029,1917,12,11.9,Y
IDCJAC0004,094029,1918,01,12.5,Y
IDCJAC0004,094029,1918,02,12.4,Y
IDCJAC0004,094029,1918,03,11.4,Y
IDCJAC0004,094029,1918,04,8.3,Y
IDCJAC0004,094029,1918,05,7.7,Y
IDCJAC0004,094029,1918,06,5.0,Y
IDCJAC0004,094029,1918,07,4.3,Y
IDCJAC0004,094029,1918,08,6.6,Y
IDCJAC0004,094029,1918,09,6.7,Y
IDCJAC0004,094029,1918,10,6.7,Y
IDCJAC0004,094029,1918,11,8.9,Y
IDCJAC0004,094029,1918,12,10.9,Y
IDCJAC0004,094029,1919,01,10.8,Y
IDCJAC0004,094029,1919,02,13.0,Y
IDCJAC0004,094029,1919,03,10.8,Y
IDCJAC0004,094029,1919,04,9.5,Y
IDCJAC0004,094029,1919,05,6.4,Y
IDCJAC0004,094029,1919,06,6.2,Y
IDCJAC0004,094029,1919,07,4.2,Y
IDCJAC0004,094029,1919,08,5.5,Y
IDCJAC0004,094029,1919,09,6.8,Y
IDCJAC0004,094029,1919,10,8.6,Y
IDCJAC0004,094029,1919,11,10.0,Y
IDCJAC0004,094029,1919,12,11.7,Y
IDCJAC0004,094029,1920,01,10.5,Y
IDCJAC0004,094029,1920,02,12.5,Y
IDCJAC0004,094029,1920,03,10.0,Y
IDCJAC0004,094029,1920,04,8.4,Y
IDCJAC0004,094029,1920,05,6.6,Y
IDCJAC0004,094029,1920,06,5.2,Y
IDCJAC0004,094029,1920,07,4.9,Y
IDCJAC0004,094029,1920,08,6.1,Y
IDCJAC0004,094029,1920,09,7.0,Y
IDCJAC0004,094029,1920,10,8.5,Y
IDCJAC0004,094029,1920,11,8.7,Y
IDCJAC0004,094029,1920,12,11.2,Y
IDCJAC0004,094029,1921,01,12.2,Y
IDCJAC0004,094029,1921,02,12.8,Y
IDCJAC0004,094029,1921,03,10.9,Y
IDCJAC0004,094029,1921,04,8.9,Y
IDCJAC0004,094029,1921,05,6.5,Y
IDCJAC0004,094029,1921,06,6.6,Y
IDCJAC0004,094029,1921,07,5.4,Y
IDCJAC0004,094029,1921,08,5.1,Y
IDCJAC0004,094029,1921,09,7.7,Y
IDCJAC0004,094029,1921,10,7.2,Y
IDCJAC0004,094029,1921,11,10.6,Y
IDCJAC0004,094029,1921,12,10.5,Y
IDCJAC0004,094029,1922,01,12.0,Y
IDCJAC0004,094029,1922,02,12.6,Y
IDCJAC0004,094029,1922,03,10.5,Y
IDCJAC0004,094029,1922,04,8.8,Y
IDCJAC0004,094029,1922,05,7.2,Y
IDCJAC0004,094029,1922,06,4.9,Y
IDCJAC0004,094029,1922,07,5.2,Y
IDCJAC0004,094029,1922,08,5.1,Y
IDCJAC0004,094029,1922,09,6.5,Y
IDCJAC0004,094029,1922,10,8.4,Y
IDCJAC0004,094029,1922,11,8.5,Y
IDCJAC0004,094029,1922,12,11.2,Y
IDCJAC0004,094029,1923,01,11.5,Y
IDCJAC0004,094029,1923,02,11.0,Y
IDCJAC0004,094029,1923,03,10.0,Y
IDCJAC0004,094029,1923,04,8.8,Y
IDCJAC0004,094029,1923,05,6.8,Y
IDCJAC0004,094029,1923,06,5.7,Y
IDCJAC0004,094029,1923,07,5.4,Y
IDCJAC0004,094029,1923,08,5.4,Y
IDCJAC0004,094029,1923,09,6.1,Y
IDCJAC0004,094029,1923,10,7.8,Y
IDCJAC0004,094029,1923,11,8.3,Y
IDCJAC0004,094029,1923,12,10.7,Y
IDCJAC0004,094029,1924,01,10.3,Y
IDCJAC0004,094029,1924,02,11.8,Y
IDCJAC0004,094029,1924,03,11.2,Y
IDCJAC0004,094029,1924,04,8.7,Y
IDCJAC0004,094029,1924,05,6.6,Y
IDCJAC0004,094029,1924,06,4.5,Y
IDCJAC0004,094029,1924,07,4.5,Y
IDCJAC0004,094029,1924,08,5.4,Y
IDCJAC0004,094029,1924,09,6.9,Y
IDCJAC0004,094029,1924,10,7.7,Y
IDCJAC0004,094029,1924,11,9.3,Y
IDCJAC0004,094029,1924,12,9.3,Y
IDCJAC0004,094029,1925,01,10.9,Y
IDCJAC0004,094029,1925,02,12.1,Y
IDCJAC0004,094029,1925,03,9.9,Y
IDCJAC0004,094029,1925,04,9.1,Y
IDCJAC0004,094029,1925,05,7.5,Y
IDCJAC0004,094029,1925,06,4.9,Y
IDCJAC0004,094029,1925,07,4.0,Y
IDCJAC0004,094029,1925,08,3.8,Y
IDCJAC0004,094029,1925,09,6.1,Y
IDCJAC0004,094029,1925,10,7.5,Y
IDCJAC0004,094029,1925,11,8.6,Y
IDCJAC0004,094029,1925,12,10.4,Y
IDCJAC0004,094029,1926,01,10.7,Y
IDCJAC0004,094029,1926,02,11.9,Y
IDCJAC0004,094029,1926,03,10.9,Y
IDCJAC0004,094029,1926,04,9.5,Y
IDCJAC0004,094029,1926,05,6.0,Y
IDCJAC0004,094029,1926,06,7.5,Y
IDCJAC0004,094029,1926,07,5.9,Y
IDCJAC0004,094029,1926,08,5.2,Y
IDCJAC0004,094029,1926,09,7.0,Y
IDCJAC0004,094029,1926,10,8.7,Y
IDCJAC0004,094029,1926,11,8.6,Y
IDCJAC0004,094029,1926,12,10.6,Y
IDCJAC0004,094029,1927,01,11.8,Y
IDCJAC0004,094029,1927,02,10.9,Y
IDCJAC0004,094029,1927,03,9.5,Y
IDCJAC0004,094029,1927,04,8.4,Y
IDCJAC0004,094029,1927,05,6.8,Y
IDCJAC0004,094029,1927,06,3.9,Y
IDCJAC0004,094029,1927,07,5.2,Y
IDCJAC0004,094029,1927,08,5.0,Y
IDCJAC0004,094029,1927,09,6.0,Y
IDCJAC0004,094029,1927,10,8.0,Y
IDCJAC0004,094029,1927,11,8.9,Y
IDCJAC0004,094029,1927,12,11.4,Y
IDCJAC0004,094029,1928,01,12.3,Y
IDCJAC0004,094029,1928,02,12.3,Y
IDCJAC0004,094029,1928,03,11.7,Y
